Timestamp,Person Detected
2024-10-03 18:47:11,True
2024-10-03 18:47:11,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:12,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:13,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:14,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:15,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:16,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:17,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:18,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:19,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:20,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:21,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:22,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
2024-10-03 18:47:23,True
